ïcountyfips,locationname,tract_id,measure,heart_disease,diabetes,cancer,smoke,self_health,binge_drink,phy_act,sleep,chol_screen,insur_rate,broadband_perc,hpsatract,countyfips,hpsacounty,zip,ozone,pm25,dieselpm,pesticides,toxrelease,cleanupsites,groundwaterthreats,hazwaste,impwaterbodies,solidwaste,pollutionburden,pollutionburdenscore,drinkingwatern,trafficn,leadn,asthman,lowbirthweightn,cardiovasculardiseasen,educationn,linguisticisolationn,povertyn,unemploymentn,housingburdenn,californiacounty,totalpopulation,children10years_n,pop1064years_n,elderly64years_n,hispanic_n,white_n,africanamerican_n,nativeamerican_n,asianamerican_n,othermultiple_n
6081,6081611600,6081611600,Coronary heart disease among adults aged >=18 years,3.5999999,6.5,6.5999999,8,9.3000002,20,12.3,27.200001,89.900002,98.002304,96.034698,0,6081,0,94025,.034000002,7.984283,.29800001,0,127.11433,3.5,21.5,2.8900001,0,3.95,46.189999,5.6399999,413.95999,2789.6431,63.740002,28.1,3.6199999,7.23,1.1,.60000002,5.5,2.5,8,San Mateo,2451,18.77,68.709999,12.53,8.6099997,68.010002,2.1600001,.37,15.54,5.3000002
6081,6081611700,6081611700,Coronary heart disease among adults aged >=18 years,4.0999999,10.9,4.0999999,13.2,22.4,19,25.200001,34.200001,82,94.470047,87.962959,0,6081,0,94025,.034000002,8.2003059,.45300001,0,116.77233,20.25,22.5,1.8,0,3.75,50.860001,6.21,315.35001,2749.4272,89.720001,29.389999,4.75,7.5100002,28.700001,20.4,31.9,4.4000001,27.6,San Mateo,5801,13.7,79.279999,7.02,56.279999,10.57,16.389999,0,13.86,2.9000001
6081,6081611800,6081611800,Coronary heart disease among adults aged >=18 years,4.5,11.8,4.1999998,14.8,24.4,18.9,26.6,36,83,95.581772,88,0,6081,0,94303,.034000002,8.2278776,.141,0,104.97877,15.45,87.099998,2.2,10,1.5,51.259998,6.2600002,407.20999,1027.0414,92.82,43.59,3.8199999,7.9299998,34.5,5.8000002,36.400002,8.3999996,28.700001,San Mateo,4479,13.17,79.389999,7.4299998,59.919998,4,17.879999,0,15.83,2.3699999
6081,6081611900,6081611900,Coronary heart disease among adults aged >=18 years,4.1999998,10.6,4.1999998,13.9,21.700001,18.9,24.200001,34.799999,83.199997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6081,6081612000,6081612000,Coronary heart disease among adults aged >=18 years,4.1999998,11,3.8,14.4,24.1,19.299999,27,34.599998,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6081,6081612100,6081612100,Coronary heart disease among adults aged >=18 years,3.7,8.6999998,3.5999999,16.6,23.1,20.1,25.4,35,79.199997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6081,6081612500,6081612500,Coronary heart disease among adults aged >=18 years,3.4000001,5.6999998,6.5999999,6.9000001,8.1000004,20.5,11.4,26,89.300003,99.083504,97.56485,0,6081,0,94025,.034000002,8.0878124,.183,0,130.61234,50.400002,52,.67500001,3,0,41.52,5.0700002,445.10001,641.42529,59.119999,22.82,3.74,6.1100001,1,1.3,10.1,2.2,17.1,San Mateo,4470,18.969999,68.610001,12.42,10.69,68.480003,3.22,0,13.96,3.6500001
6081,6081612600,6081612600,Coronary heart disease among adults aged >=18 years,3.5999999,5.8000002,6.8000002,7.6999998,8.6999998,20.799999,12.2,26.6,88.599998,99.411102,92.285011,0,6081,0,94025,.034000002,8.1077099,.241,0,129.11566,49.5,51,.67000002,3,.5,40.459999,4.9400001,312.64999,698.46082,47.119999,27.82,3.2,7.1999998,2.0999999,1.4,15.1,1.8,13.7,San Mateo,4538,15.91,68.769997,15.32,3.6800001,74.419998,.11,0,17.559999,4.23
6081,6081612700,6081612700,Coronary heart disease among adults aged >=18 years,5,7.6999998,8.8999996,6.6999998,9.5,17.4,12.2,25.1,92.099998,97.016273,95.552887,0,6081,0,94025,.034000002,8.0454712,.139,0,121.27534,8.8500004,13.5,1.035,3,.5,35.310001,4.3099999,439.59,486.15762,51.049999,28.030001,4.9499998,7.29,.5,.60000002,8.6999998,3.3,8.8000002,San Mateo,2219,12.66,68.68,18.66,5,84.360001,.14,0,5.6799998,4.8200002
6081,6081612800,6081612800,Coronary heart disease among adults aged >=18 years,4.5,6.9000001,8.3999996,6.5999999,8.6999998,18.4,11.4,25,92.099998,99.156357,99.807693,0,6081,0,94025,.034000002,8.0887165,.13500001,0,122.11266,1.35,1.5,1.885,3,0,29.469999,3.5999999,439.73001,565.48383,47.610001,26.74,2.26,7.0799999,.69999999,.89999998,7,5.3000002,6.8000002,San Mateo,3591,17.6,68.839996,13.56,4.4299998,80.589996,.059999999,0,7.4099998,7.52
6081,6081612900,6081612900,Coronary heart disease among adults aged >=18 years,4.5999999,7.4000001,8.3999996,7,9.3000002,17.6,12.3,25.9,92,99.349197,95.568184,0,6081,0,94025,.034000002,8.1079893,.112,32.52,125.24433,.5,21.75,.98500001,3,0,35.07,4.2800002,353.51001,606.07904,39.299999,25.139999,5.6199999,6.5999999,1.7,2.7,10.4,5.5999999,15.4,San Mateo,4788,12.99,68.32,18.690001,5.3000002,71.470001,1.9400001,0,16.83,4.4499998
6081,6081613000,6081613000,Coronary heart disease among adults aged >=18 years,5.6999998,8.5,9.3000002,6.8000002,10.4,15.7,13.6,25.4,91.599998,98.393044,92.659882,0,6081,0,94025,.034000002,8.0629463,.112,106.7,154.537,.1,90,.80000001,3,.2,42.619999,5.1999998,402.17999,1503.6025,40.84,21.549999,3.51,5.9000001,1.4,8,14.9,4.4000001,20.1,San Mateo,3774,8.1300001,71.089996,20.77,6.8099999,65.739998,.050000001,0,21.6,5.8000002
6081,6081613200,6081613200,Coronary heart disease among adults aged >=18 years,5.6999998,8.3000002,10.2,6.5999999,10.1,16.1,12.7,23.9,93.199997,98.373131,95.357986,0,6081,0,94028,.035,7.591907,.015,.89999998,193.72034,0,24,.25,5,2,34,4.1500001,446.76001,714.83972,39.689999,9.6000004,4.04,5.0300002,3.7,2.2,5.3000002,3.2,10.7,San Mateo,7148,9.8599997,63.639999,26.5,6.3800001,82.459999,.23999999,.039999999,6.5999999,4.2800002
6081,6081613300,6081613300,Coronary heart disease among adults aged >=18 years,5.4000001,8.3999996,9,7.6999998,10.8,17,13.4,25.4,91.699997,98.012337,98.469948,0,6081,0,94062,.033,7.9668989,.074000001,.090000004,138.98666,0,10.5,0,3,0,28.25,3.45,448.56,1401.6747,43.93,17.6,7.3699999,5.2600002,1.5,1.1,13,3.8,9.6000004,San Mateo,2970,10.34,64.550003,25.120001,9.8999996,74.980003,1.75,0,9.1599998,4.21
6081,6081613400,6081613400,Coronary heart disease among adults aged >=18 years,5.3000002,8.1999998,9.1000004,7.1999998,10.2,17.4,12.5,24.700001,92.599998,99.356705,98.630135,0,6081,0,94062,.033,7.7611809,.028999999,.18000001,151.55437,0,0,0,3,0,20.530001,2.51,575.15002,529.23865,42.52,17.120001,5.3400002,5.7199998,4.0999999,.5,12.3,3.5999999,11.6,San Mateo,3154,11.51,70.129997,18.360001,9.1300001,82.559998,0,0,5.1700001,3.1400001
6081,6081613501,6081613501,Coronary heart disease among adults aged >=18 years,4.5,8.3999996,6.0999999,11.6,15.6,19.799999,18.1,28.9,86.300003,98.037643,96.75676,0,6081,0,94019,.033,8.0277462,.021,92.339996,162.17133,0,9.8000002,.80000001,4,10,42.130001,5.1399999,360.88,1734.3093,42.599998,39.830002,3.5899999,7.3099999,18.1,4.1999998,15,3,13.3,San Mateo,5341,12.13,71.050003,16.809999,40.240002,52.029999,.44999999,.059999999,5.4699998,1.76
6081,6081613502,6081613502,Coronary heart disease among adults aged >=18 years,4.1999998,7.5,7,9.3999996,11.2,20,13.8,27.9,90.199997,98.460144,95.60482,0,6081,0,94019,.033,7.9951453,.024,1126.4301,140.18266,0,0,0,1,0,21.5,2.6199999,481.91,541.44788,25.379999,54.82,4.8800001,14.56,2.5999999,1.8,12.3,,11.2,San Mateo,6519,8.2799997,76.209999,15.51,13.42,78.540001,.57999998,0,4.8299999,2.6199999
6081,6081613600,6081613600,Coronary heart disease among adults aged >=18 years,4.5,8,7.1999998,9.8000002,12.2,19.4,15,28,89.800003,95.046288,87.454376,0,6081,0,94038,.033,8.0806932,.079999998,292.63,139.0683,6,5,0,2,0,28.040001,3.4200001,418.14001,502.43109,29.82,38.380001,5.3099999,8.9799995,3.7,0,8.3000002,.89999998,15.7,San Mateo,6108,11.23,64.730003,24.030001,17.08,71.639999,.28,.61000001,2.29,8.1000004
6081,6081613700,6081613700,Coronary heart disease among adults aged >=18 years,5.3000002,9.1999998,7.6999998,10.5,15.1,18.1,17.299999,28,89.300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6081,6081613800,6081613800,Coronary heart disease among adults aged >=18 years,4.5999999,8.1000004,6.8000002,10.7,13.3,20.200001,15.6,28.700001,88.699997,96.9963,90.40567,0,6081,0,94060,.035,7.0851216,.0049999999,125.15,40.814865,10,16,.1,7,11.5,40.84,4.9899998,782.38,99.088333,46.68,19.049999,3.9100001,5.9299998,8.8000002,.5,16.6,2,22.6,San Mateo,3944,6.9200001,76.370003,16.709999,10.32,82.629997,.61000001,0,1.6,4.8400002
6081,6081613900,6081613900,Coronary heart disease among adults aged >=18 years,4.5,7.6999998,6.9000001,9.3000002,11.2,19.299999,14.2,28.299999,89.800003,98.15509,87.007172,0,6081,0,94025,.034000002,8.1256447,.15899999,0,130.77266,4.5,0,2.3099999,3,0,37.009998,4.52,488.19,1462.967,61.139999,27.42,3.77,7.0900002,3.9000001,1.2,13.8,4,7.5999999,San Mateo,7097,12.5,73.610001,13.89,8.3800001,58.630001,3.78,2.1300001,21.98,5.0999999
6081,6081614000,6081614000,Coronary heart disease among adults aged >=18 years,3.5,8.3000002,5.4000001,8.8000002,11.3,17.1,15.7,30.4,88.900002,94.641014,94.255211,0,6081,0,94066,.034000002,8.2852478,.064999998,0,171.69901,0,2.8,.125,0,0,21.209999,2.5899999,435.29001,865.78809,41.32,55.720001,7.1300001,11.65,6.8000002,6.3000002,7.5999999,1.8,11.1,San Mateo,5695,10.15,74.029999,15.82,21.370001,26.76,.63,0,44.040001,7.1999998
6083,6083000101,6083000101,Coronary heart disease among adults aged >=18 years,5.9000001,9.5,7.6999998,11.7,17.4,18.299999,21.700001,28.799999,87.199997,95.120491,88,0,6083,0,93110,.041000001,7.9560308,.112,2.24,62.047852,0,14.75,.285,9,11,41.639999,5.0799999,397.26999,1240.0028,28.9,31.32,3.0899999,8.3199997,13.9,,21.4,4.6999998,20.6,Santa Barbara,6111,5.1100001,71.220001,23.68,27.02,59.240002,5.71,.13,6.8899999,1.01
6083,6083000102,6083000102,Coronary heart disease among adults aged >=18 years,4.5,7.6999998,7.1999998,9.3999996,12.6,18.9,17.1,27.200001,88.300003,97.243759,91.333023,0,6083,0,93110,.041000001,7.9240208,.13699999,1.71,33.125214,0,18,.30000001,8,1,37.400002,4.5700002,358.89001,978.48584,36.419998,20.18,5.73,5.3699999,4.3000002,3.2,17.799999,2,17.6,Santa Barbara,5424,7.9499998,67.129997,24.93,22.879999,68.440002,.039999999,.89999998,4.7399998,3.01
6083,6083000103,6083000103,Coronary heart disease among adults aged >=18 years,6,8.8999996,9.8000002,8.3000002,12,16.5,15.7,25.299999,92.099998,94.156319,93.001442,0,6083,0,93105,.043000001,7.2424707,.014,1.98,23.309565,0,3,.0099999998,9,5.1999998,27.809999,3.4000001,551.92999,242.96616,27.889999,17.889999,1.5599999,4.48,1.7,0,8.6999998,5.5,6,Santa Barbara,3433,7.3099999,66.559998,26.129999,12.03,82.669998,0,0,1.25,4.0500002
6083,6083000200,6083000200,Coronary heart disease among adults aged >=18 years,5.9000001,8.5,9.3999996,8.6000004,13.5,17,17.5,25.299999,90.099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6083,6083000301,6083000301,Coronary heart disease among adults aged >=18 years,3.5,6.3000002,4.5999999,12.2,14.6,21.4,19.4,31.5,83.099998,84.887459,91.167191,0,6083,0,93101,.039999999,8.1182346,.222,0,19.454748,0,28,.34,3,0,33.279999,4.0599999,266.41,1128.7861,63.419998,52.669998,5.4899998,11.53,10,5.4000001,37.299999,6.5,25.1,Santa Barbara,2604,9.5200005,79.190002,11.29,29.030001,59.790001,.73000002,0,4.2600002,6.1799998
6083,6083000302,6083000302,Coronary heart disease among adults aged >=18 years,4.3000002,7.4000001,5.8000002,11.5,15.4,20,19.799999,28.4,85.699997,90.842949,88.62928,0,6083,0,93105,.041000001,8.0510645,.185,0,20.600801,0,33.5,.47,3,0,33.470001,4.0900002,266.41,1065.1699,62.299999,25.15,4.4899998,5.9400001,17.6,9.6999998,30.4,1.2,20.799999,Santa Barbara,4391,10.68,74.949997,14.37,39.490002,51.790001,1.34,0,4.7399998,2.6400001
6083,6083000400,6083000400,Coronary heart disease among adults aged >=18 years,4.4000001,7.0999999,7.3000002,8.8999996,11.1,19.9,15.1,26.799999,88.5,96.017616,94.942085,0,6083,0,93101,.041000001,7.829886,.050000001,0,18.230757,1.1,49.75,.57999998,3,.60000002,27.99,3.4200001,266.41,400.49341,49.939999,39.330002,2.8900001,8.3999996,2.3,2.5,16,5.0999999,20.9,Santa Barbara,5426,8.2200003,71.080002,20.700001,13.86,79.279999,0,0,5.8800001,.98000002
6083,6083000501,6083000501,Coronary heart disease among adults aged >=18 years,5.5999999,8.5,9.6000004,8.1999998,11.4,17.1,15,25,92.400002,97.360527,92.758087,0,6083,0,93105,.041999999,7.0854774,.022,.13,19.085342,4,0,.22,6,0,23.120001,2.8199999,355.01001,118.76833,49.25,25.17,2.01,5.79,1.1,0,10.9,1.5,15.2,Santa Barbara,3350,5.6100001,64.839996,29.549999,7.9699998,82.360001,.27000001,0,7.1599998,2.24
6083,6083000502,6083000502,Coronary heart disease among adults aged >=18 years,5.4000001,8.5,8.5,9.1000004,12.8,17.299999,16.6,26,90.699997,98.528366,95.221695,0,6083,0,93105,.041000001,7.6730876,.082999997,0,23.217932,0,37.5,.39500001,4,0,29.48,3.5999999,374.56,434.0499,61.610001,27.51,4.9099998,6.6399999,4.5999999,.69999999,15.4,2.0999999,15.7,Santa Barbara,6315,9.8299999,65.07,25.1,12.87,81.199997,2.3099999,.50999999,1.9299999,1.17
6083,6083000600,6083000600,Coronary heart disease among adults aged >=18 years,5.1999998,8.5,8.1000004,9,12.7,17.9,16.299999,26.4,89.900002,96.31868,96.448982,0,6083,0,93103,.041000001,7.5311232,.056000002,0,14.830515,5.8499999,52.599998,.54500002,6,3.5,33.139999,4.0500002,266.41,288.36789,44.650002,39.48,4.7800002,7.6500001,5.0999999,.89999998,18.799999,1.7,16.4,Santa Barbara,5555,5.54,72.190002,22.27,13.92,76.989998,0,0,7.1999998,1.89
6083,6083000700,6083000700,Coronary heart disease among adults aged >=18 years,5.0999999,8,7.0999999,9.1999998,13.1,19,17.299999,25.9,87.400002,93.656944,97.296135,0,6083,0,93105,.041000001,7.1430612,.029999999,.0099999998,12.696268,1,15,.26499999,5,1.05,27.41,3.3499999,428.59,293.68643,44.310001,15,4.9699998,4.9000001,4.9000001,2.5,23.799999,5.5,7.5999999,Santa Barbara,7004,10.91,71.150002,17.950001,27.84,63.34,.30000001,0,4.6700001,3.8499999
6083,6083000801,6083000801,Coronary heart disease among adults aged >=18 years,3.8,9.1999998,4.1999998,11.8,19.799999,20.4,24,30.799999,82.699997,93.863754,81.899773,0,6083,0,93103,.041000001,8.0222597,.2,0,14.735802,17.4,181.89999,.57499999,6,10.5,45.720001,5.5799999,266.41,576.36646,67.290001,48.540001,3.1700001,9.1700001,25.4,16,26.5,3.4000001,20.5,Santa Barbara,3550,13.38,70.900002,15.72,71.690002,25.58,.50999999,0,2.03,.2
6083,6083000804,6083000804,Coronary heart disease among adults aged >=18 years,4.0999999,9.1999998,4.5999999,12.2,19.700001,20.1,23.5,31,83.099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6083,6083000900,6083000900,Coronary heart disease among adults aged >=18 years,5.8000002,10.3,6.5999999,12.4,19,18.200001,23,29.799999,85.400002,96.736725,84.968803,0,6083,0,93101,.039999999,8.089139,.178,0,16.611824,37.5,325.25,1.385,7,15.25,44.869999,5.48,266.41,554.94324,39.220001,46.07,6.0700002,10,15.6,10.1,37.5,7.4000001,15.8,Santa Barbara,3574,3.1600001,78.370003,18.469999,43.310001,49.049999,2.46,.17,2.99,2.01
6083,6083001000,6083001000,Coronary heart disease among adults aged >=18 years,4,7.5999999,4.9000001,12.3,16.4,21,20.9,29.799999,82.300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6083,6083001101,6083001101,Coronary heart disease among adults aged >=18 years,4.1999998,9,4.5999999,13.9,20.5,19.700001,24.6,31.700001,82.5,88.425926,91.279442,0,6083,0,93101,.039999999,7.9627132,.29499999,0,20.610422,0,21.5,.12,3,0,33.380001,4.0799999,266.41,1167.0483,88.419998,50.59,5.5900002,11.11,24.6,8.3999996,49.400002,.40000001,19.1,Santa Barbara,4973,19.139999,71.629997,9.2299995,54.57,37.759998,1.75,0,3.6199999,2.29
6083,6083001102,6083001102,Coronary heart disease among adults aged >=18 years,3.7,8.6999998,3.5,15.4,24.1,20.1,28.299999,32.5,79.199997,66.428108,90.590813,0,6083,0,93101,.039999999,7.9789352,.229,0,18.970846,1.9,45.549999,.22,3,1.8,38.360001,4.6799998,266.41,995.03259,81.669998,52.669998,6.1100001,11.53,42,11.8,54.900002,5.9000001,24.6,Santa Barbara,4556,8.9300003,83.489998,7.5700002,74.25,21.09,1.89,.58999997,1.71,.46000001
6083,6083001203,6083001203,Coronary heart disease among adults aged >=18 years,5.9000001,9,7.3000002,11.7,15.7,18.200001,20,28.299999,85.900002,91.461098,95.014046,0,6083,0,93109,.039999999,7.87257,.13500001,0,18.396143,6.0999999,33.75,.285,7,.89999998,32.700001,3.99,266.41,591.30884,42.18,16.34,6.7600002,6.1100001,7.5,13,35.599998,4.6999998,30.200001,Santa Barbara,3008,6.6199999,65.260002,28.129999,22.34,72.139999,1.33,.33000001,3.46,.40000001
6083,6083001206,6083001206,Coronary heart disease among adults aged >=18 years,3.4000001,7.1999998,3.4000001,14.4,19.1,21.5,24.1,31.799999,78,79.555344,86.346863,0,6083,0,93101,.039999999,8.0236673,.354,0,16.267138,28.5,130.64999,.405,7,6.75,48.619999,5.9400001,266.41,1041.3245,57.52,23.02,5.3200002,5.8299999,27.6,11.7,42.700001,2.9000001,20.5,Santa Barbara,4336,8.0299997,86,5.9699998,62.32,31.200001,1.1799999,0,3.99,1.3099999
6083,6083001208,6083001208,Coronary heart disease among adults aged >=18 years,5.1999998,8.1999998,6.6999998,11.3,14.7,19.4,19,28.299999,84.800003,95.17984,93.983154,0,6083,0,93109,.039999999,7.7864389,.064000003,0,18.104557,16,5,.25,7,.30000001,28.59,3.49,266.41,498.4241,51.400002,15.79,3.24,7.1199999,8,1.1,35,11.2,14.9,Santa Barbara,4331,7.9000001,77.489998,14.62,24.82,67.510002,2.3099999,1.09,2.3599999,1.92
6083,6083001304,6083001304,Coronary heart disease among adults aged >=18 years,5.5999999,9.1999998,7.1999998,11.8,16.9,18.1,20.200001,27.4,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6083,6083001306,6083001306,Coronary heart disease among adults aged >=18 years,6.8000002,9.5,10,9.3999996,14.5,15.9,18.9,25.9,90.5,93.960831,93.036041,0,6083,0,93109,.039999999,7.6535268,.064000003,0,25.662834,0,22.75,.085000001,3,2,29.42,3.5899999,371.14001,1411.7316,38.709999,19.639999,1.78,5.1199999,3.8,.60000002,21.799999,8,16.4,Santa Barbara,3549,8.71,57.34,33.950001,16.85,76.809998,0,.73000002,3.9400001,1.66
6083,6083001402,6083001402,Coronary heart disease among adults aged >=18 years,6.4000001,8.8000002,11.1,7.1999998,11.6,15.2,15.3,24.200001,93.099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6083,6083001500,6083001500,Coronary heart disease among adults aged >=18 years,6.8000002,9.5,11.3,6.9000001,11.7,14.4,14.9,23.700001,93.800003,99.371315,93.224487,0,6083,0,93108,.041999999,7.2728076,.02,5.5799999,9.2678776,0,0,.125,2,2,20.290001,2.48,277.17999,169.51141,39.939999,11.87,0,5.7600002,2.5999999,0,13,,16.200001,Santa Barbara,2526,9.3400002,52.529999,38.119999,9.1099997,86.660004,0,0,3.25,.99000001
6083,6083001601,6083001601,Coronary heart disease among adults aged >=18 years,5.1999998,9.8000002,6.8000002,11.2,17.299999,18,21.299999,29.200001,87.699997,93.709801,88.894394,0,6083,0,93013,.041000001,8.4794388,.068999998,99.559998,23.313534,0,17.5,.72500002,11,.2,39.279999,4.8000002,429.07999,580.55231,42.75,32.23,5.4499998,6.9899998,13,6.5999999,24.1,5.3000002,15.1,Santa Barbara,5768,12.29,68.199997,19.5,43.380001,50.59,.1,0,3.4300001,2.5
6083,6083001604,6083001604,Coronary heart disease among adults aged >=18 years,4.5999999,8.5,6.5999999,11,16.1,19.4,20.200001,28.299999,87.5,91.559631,93.763329,0,6083,0,93013,.041000001,8.7300615,.114,1.04,24.557667,0,25,.89999998,9,8,46.529999,5.6799998,429.07999,827.69897,50.080002,32.23,3.6199999,6.9899998,16.299999,9.3999996,20.299999,,24,Santa Barbara,4659,10.43,71.220001,18.35,40.18,55.700001,0,0,1.8200001,2.3
6083,6083001704,6083001704,Coronary heart disease among adults aged >=18 years,5.0999999,9.5,6.1999998,12.4,19.799999,18.700001,23.6,29.799999,84.900002,86.449455,91.480888,0,6083,0,93013,.041999999,8.3048372,.105,22.41,24.576134,0,15,1.72,6,3.5,43.790001,5.3499999,427.92999,952.64331,39.32,30.34,5.1799998,6.4899998,25.4,17.9,31.700001,4.9000001,13,Santa Barbara,3192,12.91,67.32,19.77,60.34,35.810001,1.79,0,1.47,.60000002
6083,6083001706,6083001706,Coronary heart disease among adults aged >=18 years,5.5,8.8000002,8.5,9.3000002,13.5,17.5,16.9,26.6,90.400002,96.932663,94.981705,0,6083,0,93108,.044,7.5933313,.0099999998,13.75,16.549932,0,1,.085000001,11,0,23.690001,2.8900001,351.53,446.4754,32.419998,15.13,2.8699999,4.3299999,8.6000004,0,21.200001,4,16.6,Santa Barbara,4072,7.98,56.48,35.540001,26.940001,71.389999,0,0,.79000002,.88
6083,6083001800,6083001800,Coronary heart disease among adults aged >=18 years,6.1999998,11.2,6.9000001,15.1,21.799999,17.4,25.5,31.700001,86.599998,96.455421,62.529274,0,6083,0,32,.048,5.7837257,.001,237.99001,5.1339145,0,64.550003,.2,8,10,45.099998,5.5100002,654.34003,98.971321,77.389999,26.139999,2.6300001,8.9799995,18.299999,20.200001,38.5,9.3000002,10.6,Santa Barbara,1050,16.860001,62.099998,21.049999,45.619999,50.099998,.56999999,.75999999,1.4299999,1.52
6083,6083001901,6083001901,Coronary heart disease among adults aged >=18 years,4.9000001,8.6999998,6.9000001,12.1,16.1,19,20,29.4,88.199997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6083,6083001903,6083001903,Coronary heart disease among adults aged >=18 years,6.5,10.1,8.6999998,11.3,16.799999,16.700001,20.799999,28.5,89.300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6083,6083001905,6083001905,Coronary heart disease among adults aged >=18 years,5.6999998,9.1000004,8.6000004,10,13.7,17.5,17.5,26.6,90.699997,96.288368,94.017097,0,6083,0,93441,.041000001,5.5651083,.0020000001,5.1599998,6.1012282,0,1,.30000001,0,8,24.27,2.96,595.62,128.28548,25.49,28.27,5.5999999,7.6500001,4.4000001,2.7,18.200001,1.2,17.5,Santa Barbara,2620,7.52,63.59,28.889999,22.48,72.519997,.83999997,0,2.29,1.87
6083,6083001906,6083001906,Coronary heart disease among adults aged >=18 years,6.4000001,10.1,8.6999998,11.9,15.9,17.200001,19.6,28.299999,89.900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6083,6083002005,6083002005,Coronary heart disease among adults aged >=18 years,5.9000001,9.6999998,8.1000004,12.7,16.4,18,20.799999,29.299999,88,97.231094,88.911392,0,6083,0,93455,.035999998,7.4721045,.052999999,225.77,4.6075697,0,9.75,.2,0,1,26.129999,3.1900001,335.22,708.28973,26.870001,41.110001,2.79,10.31,7.3000002,.40000001,18.1,5.9000001,11.7,Santa Barbara,5691,13.21,67.300003,19.49,22.42,68,.46000001,1.92,1.83,5.3800001
6083,6083002006,6083002006,Coronary heart disease among adults aged >=18 years,6.5999999,10.6,8.5,12.5,18.200001,16.9,21.4,28.4,88.800003,94.693573,88.130249,0,6083,0,93454,.035999998,7.2338419,.025,6052.9102,10.36113,22,673.75,3.1849999,23,7.0999999,49.27,6.02,552.14001,316.9126,19.889999,44.330002,4.8800001,8.3400002,19,6.4000001,17.6,3.7,7.3000002,Santa Barbara,2805,9.3000002,70.339996,20.360001,36.759998,55.119999,.61000001,1.4299999,4.3099999,1.78
6083,6083002007,6083002007,Coronary heart disease among adults aged >=18 years,5.4000001,9.3000002,7.1999998,12.1,16.4,18.1,21.5,30.1,87.199997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6083,6083002008,6083002008,Coronary heart disease among adults aged >=18 years,5.1999998,8.8000002,7.3000002,12.1,15.6,19.200001,20.299999,29.5,87.800003,93.929459,94.527367,0,6083,0,93455,.035999998,7.7247572,.090000004,6973.79,7.3950996,.1,1.5,.1,0,0,24.129999,2.95,336.42999,717.65851,35.560001,41.110001,4.4299998,10.31,7.1999998,1.7,15.6,5.5999999,11,Santa Barbara,7074,15.66,68.480003,15.86,33.400002,58.41,2.6900001,0,2.8,2.7
6083,6083002009,6083002009,Coronary heart disease among adults aged >=18 years,6,9.8999996,7.8000002,12.9,17.6,17.700001,21.799999,29.799999,87.800003,95.573601,88.847855,0,6083,0,93455,.035999998,7.6632104,.050999999,14.99,5.8471231,.1,0,.20999999,0,1,23.379999,2.8499999,335.22,544.04077,48.560001,41.110001,6.2199998,10.31,10.1,4.3000002,20.4,12.1,9.5,Santa Barbara,4008,12.82,68.290001,18.889999,33.41,59.779999,.69999999,1.47,3.27,1.37
6083,6083002010,6083002010,Coronary heart disease among adults aged >=18 years,5,8.3999996,7.5999999,11.2,13.8,19.299999,18.1,28.799999,89.199997,95.272377,91.689941,0,6083,0,93455,.035999998,7.6605697,.090999998,3237.52,6.1836367,0,.30000001,.2,0,0,22.959999,2.8,335.22,744.70923,18.809999,41.110001,2.6500001,10.31,2.9000001,0,8.8000002,6.0999999,10.6,Santa Barbara,4496,12.14,73.440002,14.41,22.950001,69.190002,.93000001,.70999998,3.6700001,2.54
6083,6083002011,6083002011,Coronary heart disease among adults aged >=18 years,6.3000002,11.7,6.5,14.7,23.700001,16.799999,27.700001,31.1,84.5,90.933418,86.572052,0,6083,0,93455,.035,7.6420813,.139,13534.37,6.6717033,4.1999998,295.25,3.595,18,13.5,53.720001,6.5599999,435.14999,663.99237,43.23,39.330002,4.27,9.5200005,24.5,3.7,34.599998,5.9000001,14.4,Santa Barbara,6302,15.87,69.519997,14.61,64.730003,25.66,1.17,.30000001,3.9400001,4.21
